gene,geneID,GBM64_poor,GBM76_poor,GBM80_poor,GBM85_poor,GBM108_poor,GBM115_poor,GBM12_good,GBM39_good,GBM59_good
NOL12,79159,3323.61244413887,2444.89452744155,2256.28366592934,1406.22107715766,2396.02048445345,1495.064484974,2439.8923791858,1889.05828904899,3137.64141852584
TRIOBP,11078,6387.89843961086,8293.52620279668,4116.90761115149,3050.21887714867,6750.28935832154,2955.44405197856,9910.44625397202,3114.75525881209,8748.74701218572
H1-0,3005,91736.5422024645,18936.370980512,65391.8644726257,22754.3466738913,12092.4769555919,15442.0145209735,45849.2850618731,4264.98727115184,31358.7027921013
GCAT,23464,1053.18292417776,1569.29547852175,783.36076887141,696.978760626109,1056.32061325211,820.153789485493,5491.91323512847,841.069122250548,2983.00733211565
GALR3,8484,14.3650219378159,20.5539682845023,20.465157967613,10.2196299212039,5.86301912998397,5.05821720387529,4.31076392082297,3.65153019790397,14.305356011516
ANKRD54,129138,3856.63036341046,2152.00047938739,5385.17892853328,1825.22590392702,3135.73806468643,1620.07471015548,4534.92364470577,1324.28828510651,3475.52030336927
MIR659,724029,2.26816135860251,1.02769841422512,10.2325789838065,10.9009385826175,11.7260382599679,2.89040983078588,0,2.43435346526931,2.72482971647924
EIF3L,51386,47232.1921315386,17557.1997086219,15737.1380004842,20121.7700061892,18673.7159289989,11279.8243646419,39322.7884857472,16224.96584602,33477.9391040931
MICALL1,85377,6068.0876880479,4202.2588157665,5635.30863702633,1974.4325007766,3593.05355682518,2324.61210640954,7190.35421993272,1089.37317570802,2718.69884961716
C22orf23,84645,1184.73628297671,912.596191831903,1511.57930655231,487.817001572135,910.72230485751,729.105879815738,663.857643806738,382.193494047282,844.697212108564
POLR2F,5435,6517.1836370512,4065.57492667456,5585.28269532772,3330.23673698966,4679.6664355822,9367.09565911933,5203.09205243333,3617.4492493902,7181.28871778104
SOX10,6663,60648.3665676724,491.239841999605,39795.0681446337,39729.151973011,12933.8202007446,12472.8410222988,25.8645835249378,68.1618970275408,12.9429411532764
PICK1,9463,2355.1075440156,2287.65667006511,852.714915317209,1125.52190865526,2700.89747921262,653.232621757608,94.8368062581054,445.486684144284,1032.02925511651
SLC16A8,23539,377.270839314217,53.440317539706,119.948564754621,188.041190550153,259.927181429289,15.1746516116259,17.2430556832919,0,6.8120742911981
BAIAP2L2,80115,481.606261809932,91.4651588660353,134.728956620119,248.677661415963,407.479829533886,81.654077719701,77.5937505748135,4.86870693053863,43.5972754636678
PLA2G6,8398,3686.51826151527,2284.57357482243,1276.79846653497,1435.51734959845,1856.62272449492,1347.65358360392,547.467017944518,296.991122762856,1760.23999684559
MAFF,23764,858.877101124149,819.075636137417,739.588069885126,350.873960628002,871.635510657617,448.736126229507,1651.0225816752,236.132286131123,472.076748380028
TMEM184B,25829,5662.08680485805,10951.1543019828,7551.64329004921,4445.53901572372,5587.45723087472,3110.8035803833,15475.6424757545,1397.31888906459,4611.09308771199
CSNK1E,1454,25284.7067719145,14764.9431171722,21106.3995839316,16752.0173668375,17276.3630363528,10088.9755143581,22407.3508604378,2411.22710734925,12064.864777141
TPTEP2,400927,131.553358798945,144.905476405741,142.119152552868,217.337462990937,127.032081149653,43.3561474617882,56.0399309706986,38.949655444309,83.1073063526168
KCNJ4,3761,88.4582929854977,234.315238443326,497.98551054525,490.542236217789,127.032081149653,21.6780737308941,1840.69619419141,31.6465950485011,1.36241485823962
KDELR3,11015,37.8026893100418,1272.29063681069,221.705877982474,146.481362203923,1351.42590946131,20.2328688155011,310.375002299254,968.872679177187,358.31510771702
DDX17,10521,64517.0937916621,81815.0707564615,49973.0733738599,36086.1945604325,83048.6888063679,25159.5723720757,30796.0974503593,46911.2084524723,90452.7660608157
DMC1,11144,24.1937211584267,6.16619048535069,11.9380088144409,17.7140251967535,40.0639640548905,23.8458811039835,17.2430556832919,8.5202371284426,156.677708697556
FAM227A,646851,27.2179363032301,617.646746949295,453.644334948755,354.28050393507,2057.91971462437,49.8595695810564,51.7291670498757,727.871686115525,1564.05225725908
CBY1,25776,1400.96766583015,2158.16666987274,2539.95349442486,1011.06205353778,2277.78293199877,1286.95497715741,1215.63542567208,2206.74141626663,6674.4703905159
TOMM22,56993,5510.11999383169,3760.3484976497,3792.30746672074,2524.92989919879,4708.98153123213,2958.33446180935,8582.73096635854,5478.51247358859,9394.5316549913
JOSD1,9929,8947.14050590068,7194.91659799003,9519.70931460132,4502.08763462104,8432.97584862694,3944.68681656503,9526.78826501877,4609.44828648745,11383.6573480211
GTPBP1,9567,8358.93066023643,7995.4936626714,8648.23467114714,5364.62439997066,8716.35510657617,5124.69662998336,9061.22576156989,1226.91414649573,4068.1707667035
SUN2,25777,26426.3479890778,12702.3523998224,10512.2694760306,16541.4929904607,13669.6291015576,5032.92611785591,12074.4497422251,1777.0780296466,5468.73324097383
DNAL4,10126,1271.6824683898,1392.53135127503,2468.89391814843,641.792759051608,2694.05729022763,1276.11594029196,1228.56771743455,684.053323740677,2632.18550611895
NPTXR,23467,1647.44120013162,13276.8358133743,11795.3211852779,6912.55767870235,11920.4950611124,5110.24458082943,1465.65973307981,45.0355391074823,64.0334983372621
CBX6,23466,2470.02771951813,3624.69230697198,4282.9027813332395,1698.5024929041,3040.95258875169,1807.22874669887,2422.64932350251,254.389937120643,1672.36423848913
APOBEC3B,9582,331.151558355966,364.832937049916,0,641.792759051608,343.96378895906,633.722355399804,353.482641507484,1307.24781084962,1753.42792255439
APOBEC3C,27350,226.06008207405,958.842620472033,516.176762072017,185.315955904498,595.096441693373,270.25331917848,12.9322917624689,1009.03951135413,3502.08739310494
APOBEC3D,140564,4.53632271720501,145.933174819966,0,18.3953338581671,92.8311362247462,8.67122949235763,8.62152784164595,46.252715840117,662.133621104455
APOBEC3F,200316,40.8269044548451,543.652461125086,14.7803918654983,97.4271385821443,258.950011574292,125.010225181489,8.62152784164595,249.521230190105,1444.84095716312
APOBEC3G,60489,18.9013446550209,1027.69841422512,0,83.1196566924587,169.050384914538,276.034138840051,8.62152784164595,629.280370772118,2029.31693134791
CBX7,23492,1334.43493264447,847.85119173572,287.080688156794,681.98997007501,449.498133298771,245.6848356168,77.5937505748135,171.621919301487,896.46897672167
PDGFB,5155,161.039456460778,952.676429986682,26.7184006799392,21.8018771652351,1245.89156512159,34.6849179694305,939.746534739408,469.830218796977,3.40603714559905
RPL3,6122,147971.066766296,64358.5854924336,45996.5794854307,95717.0538419961,57762.4644686021,62226.9106445315,178069.036041355,101626.954114598,76270.0273865413
SNORD83B,116938,33.2663665928367,54.4680159539311,16.4858216961327,14.3074818896855,79.1507582547836,23.123278646287,38.7968752874068,20.6920044547892,113.080433233888
SNORD83A,116937,10.5847530068117,12.3323809707014,5.68476610211473,8.17570393696316,20.5205669549439,4.33561474617882,12.9322917624689,10.9545905937119,49.0469348966263
SNORD139,116936,43.8511195996484,49.3295238828056,50.0259416986096,51.0981496060197,64.4932104298237,18.0650614424117,12.9322917624689,24.3435346526931,100.818699509732
SNORD43,26807,8.31659164820919,9.24928572802604,8.52714915317209,0,8.79452869497595,5.05821720387529,17.2430556832919,8.5202371284426,34.0603714559905
SYNGR1,9145,9685.8050550189,7018.15247074331,5049.2092518983,2922.81415746433,5049.0366407712,3215.58093674929,1357.89063505924,1564.07210143553,1119.90501347297
TAB1,10454,5065.56036754559,5992.50945334665,4866.15978341021,2744.99259683538,4357.20038343309,3422.24523965048,5767.80212606114,888.539014823299,3824.29850707861
LOC100506472,100506472,331.151558355966,322.697302066686,591.215674619932,309.314132281773,640.04625502325,87.4348973812728,181.052084674565,24.3435346526931,194.825324728266
MGAT3,4248,9250.31807416722,2469.55928938295,5785.38646212216,1836.12684250964,4587.81246921246,3598.56023932842,21.5538196041149,57.2073064338289,1.36241485823962
MIEF1,54471,7224.09392714898,8304.83088535316,8299.7585090875,3855.52571493954,9638.80344969365,4778.57005274675,11699.4132811135,3583.36830087643,6365.88342512462
ATF4,468,36973.2983065794,27501.2095646641,45320.092319279,15247.0065337749,24980.3701731517,16601.7914655764,36852.7207591156,41741.8588689729,31033.7668484112
RPS19BP1,91582,4250.5343860211,4321.47183181661,4631.94742000308,1926.05958581624,3119.12617715147,2941.71460528233,4340.93926826873,4566.84710084523,13217.4677472117
CACNA1I,8911,166.331832964184,71.9388889957581,30.6977369514195,67.449557479946,211.068688679423,35.407520427127,17.2430556832919,10.9545905937119,2.72482971647924
GRAP2,9402,12.8529143654142,0,56.2791844109358,1.36261732282719,9.77169854997328,0.722602457696469,0,2.43435346526931,8.17448914943772
TNRC6B,23112,5447.36752957702,8520.64755234043,4634.22132644393,3867.10796218357,7878.92054084346,2605.70446245347,10970.8941784945,3874.27353997611,7522.57363977006
ADSL,158,6235.17557479829,5136.43667429713,5081.61241868036,3661.35274643667,3976.10413998413,2985.07075274411,13001.2639852021,5703.690169126,11750.1469448876
SGSM3,27352,9725.87590568754,8972.83485459948,5387.45283497413,3048.17495116443,6444.43519370738,3180.17341632216,3159.78995396324,1007.8223346215,6136.31652151125
MRTFA,57591,4570.34513758405,3966.91587890895,4675.15164237915,1838.8520771553,3539.30921480032,1917.78692272643,4901.33857797572,482.001986123324,2049.75315422151
MCHR1,2847,60.4843028960668,127.434603363914,585.530908517817,42.241137007643,351.781147799038,39.7431351733058,142.255209387158,10.9545905937119,1369.22693253082
SLC25A17,10478,4060.76488568469,3353.37992561655,4363.05798337305,2725.23464565439,2870.92503398215,2046.4101601964,5651.41150019892,3774.46504790007,6996.00029706045
ST13,6767,24033.4377557521,24360.5632107921,24928.8363109935,16013.4787778652,23482.3687854408,13732.3371060637,34132.6287250763,26351.8762615403,40044.0975133789
XPNPEP3,63929,378.026893100418,947.537937915557,644.65247597981,351.555269289416,564.804176188456,354.797806728966,2396.78473997757,548.94670641823,745.240927457072
DNAJB7,150353,212.451113922435,53.440317539706,101.757313227854,117.185089763139,107.488684049706,25.2910860193764,245.713543486909,198.399807419449,74.9328172031791
RBX1,9978,5634.11281476862,3427.37421144076,4183.98785115644,2680.9495826625,3518.78864784538,2699.64278195401,6375.61983889718,6105.35849089544,11821.6737249452
MIR1281,100302237,21.9255597998242,42.1356349832297,26.7184006799392,11.5822472440311,24.4292463749332,15.8972540693223,73.2829866539905,4.86870693053863,2.72482971647924
EP300,2033,13963.5573773432,13439.2121628218,11835.1145479927,6233.97425193441,11891.1799654625,6577.85017241096,20458.8855682258,5781.58948001462,8609.09948921616
L3MBTL2,83746,2969.02321841068,3217.72373493884,3062.3834992092,1496.15382046426,3576.44166929022,1354.15700572318,2957.18404968456,1605.45611034511,5630.86060910435
L3MBTL2-AS1,100506544,77.873539978686,201.428889188123,586.099385128029,63.3617055114645,110.420193614698,18.7876639001082,116.39062586222,157.015798509871,102.862321797091
CHADL,150356,505.043929182158,266.173889284305,895.919137693281,701.066612594591,467.087190688723,176.314999677939,56.0399309706986,26.7778881179624,12.9429411532764
RANGAP1,5905,13950.7044629778,12470.0925582076,11703.7964510338,9571.0240755382,10593.498398026,8161.07215722392,23446.2449653562,3359.40778207165,8790.98187279115
ZC3H7B,23264,16922.7518965333,21215.8060632633,17342.5159477214,9975.04011175646,16167.2752509308,10422.0952473562,15152.3351816928,2666.83422120253,9064.82725929731
TEF,7008,2873.00438756317,4330.72111754464,2935.04473852183,1306.75001259128,1753.04271986521,3110.0809779256,7522.28304183609,692.57356086912,1313.36792334299
TOB2,10766,2782.27793321907,7366.54223316563,3692.25558332352,2763.38793069355,5846.40724244902,1259.49608376495,6543.73963180927,2487.90924150524,7306.63088473908
PHF5A,84844,2833.68959068073,2709.0130198974002,2869.1014517373,2014.6297118,2921.73786644201,1791.33149262955,5970.40803033982,3297.33176870728,5627.45457195875
ACO2,50,7792.64637437201,9870.0155702180109,8547.0458345295,4112.37908029247,5244.47061177066,4625.3783317151,8293.9097836634,3920.52625581623,8224.21729176347
POLR3H,171568,5202.40610284795,3931.97413282529,4481.86959490725,2514.02896061617,4273.16377590332,4030.67650903091,8880.17367689533,1554.33468757446,5961.92741965658
CSDC2,27254,210.939006350033,0,160.878880689847,144.437436219682,1086.61287875703,13.0068442385364,34.4861113665838,0,86.5133434982159
PMM1,5372,3592.76759202637,1779.9736534379,3193.70159616805,1694.41464093561,1669.98328219043,1843.35886958369,4065.05037733606,2057.02867815257,9013.73670211333
DESI1,27351,1525.71654055329,1338.0633353211,1073.28384007926,651.331080311398,1154.03759875184,763.790797785168,1086.31250804739,1402.18759599512,1878.77008951244
XRCC6,2547,29992.6536985871,28342.8945659145,31398.6686118103,18347.6422518681,28725.8622273565,21594.974448259,58540.174044776,39110.3227730168,75388.5449732602
SNU13,4809,13517.4856434847,8047.90628179688,7549.93786021857,6781.74641571094,8124.19017444779,5855.97031717219,11552.8473078056,10249.8452655164,19834.0355062524
C22orf46,79640,3771.19628556977,3189.97587775476,2681.50417036752,2538.55607242706,3915.51960897429,1292.01319436129,823.355908877188,1047.98916679844,2743.22231706547
MEI1,150365,19.6573984412217,2.05539682845023,4.54781288169178,20.4392598424079,10.7488684049706,0.722602457696469,0,0,10.2181114367971
CCDC134,79879,290.324653901121,442.938016531025,314.936042057156,206.43652440832,432.886245763816,160.417745608616,1245.81077311784,320.117480682915,389.650649456531
SREBF2,6721,37938.7789915579,23382.1943204498,18653.4230108691,11952.8791558401,4990.40644947136,12443.9369239909,34753.3787296748,2717.95564397319,13026.048459629
TNFRSF13C,115650,288.812546328719,71.9388889957581,81.2921552602406,134.899114959892,49.8356626048637,77.3184629735222,99.1475701789284,3.65153019790397,27.2482971647924
CENPM,79019,2445.8339983597,1181.85317635888,1376.85034993219,757.615231491919,1096.384577307,1528.30419802803,2103.65279336161,656.05825889008,3699.63754754969
LINC00634,339674,761.346162704241,166.487143104469,642.378569538964,225.5131669279,111.397363469695,419.109425463952,43.1076392082297,9.73741386107725,20.4362228735943
SEPTIN3,55964,38798.4121464683,6607.07310505327,25585.995272398,9134.9865322335,7690.32675882897,7957.29826415352,1806.21008282483,744.91216037241,17.0301857279952
WBP2NL,164684,58.9721953236651,69.8834921673079,4.54781288169178,0.681308661413596,22.4749066649386,13.7294466962329,0,0,0
"NAGA",4668,2972.04743355548,2759.37024219444,1629.25396486608,1209.32287400913,3795.32771680962,1782.66026313719,2702.848978356,2220.13036032561,5966.69587166041
PHETA2,150368,697.837644663371,53.440317539706,1278.5038963656,63.3617055114645,825.708527472742,1228.424178084,34.4861113665838,152.147091579332,479.570030100346
SMDT1,91689,5097.31462656603,2034.84286016573,2626.9304157872202,2116.14470235063,2302.21217837371,1634.52675930941,2827.86113205987,2266.38307616573,3503.44980796318
NDUFA6,4700,5829.17469160844,6231.9631838611,6917.2233930532,3418.80686297343,5031.44758338124,3961.30667309205,11001.0695259402,6679.865908699,14044.4535661631
NDUFA6-DT,100132273,390.123753679631,200.401190773898,147.803918654983,149.887905510991,183.707932739498,189.321843916475,99.1475701789284,54.7729529685596,180.51996871675
CYP2D6,1565,663.815224284333,179.847222489395,380.310852231475,354.28050393507,246.246803459327,96.8287293313269,30.1753474457608,26.7778881179624,131.473033820123
CYP2D7,1564,953.383824399253,201.428889188123,80.1552020398177,186.678573227325,203.251329839444,66.4794261080752,51.7291670498757,52.3385995032902,108.99318865917
TCF20,6942,8818.61136224654,6288.48659664348,6321.45990555158,2710.9271637647,5229.8130639457,3105.02276072173,8194.76221348447,1292.64169005801,3259.57754833829
OGFRP1,388906,10.5847530068117,2.05539682845023,1.13695322042295,11.5822472440311,11.7260382599679,0,12.9322917624689,2.43435346526931,12.9429411532764
NFAM1,150372,64.264571827071,13.3600793849265,47.1835586475522,37.4719763777478,85.9909472397649,1.44520491539294,25.8645835249378,2.43435346526931,0.68120742911981
SERHL,94009,7.56053786200835,9.24928572802604,1.13695322042295,11.5822472440311,7.81735883997863,0.722602457696469,0,8.5202371284426,1.36241485823962
RRP7A,27341,4239.19357922808,4070.71341874568,3452.92693042449,3039.99924722747,4148.08603446366,2652.67362220374,5177.22746890839,2043.63973409359,5450.3406403876
SERHL2,253190,353.833171941991,343.251270351189,69.9226230560112,171.689782676226,227.680576214377,57.0855941580211,107.769098020574,295.773946030222,145.778389831639
RRP7BP,91695,1695.07258866227,1427.47309735869,330.284910532866,803.944220468044,1026.02834774719,343.236167405823,612.128476756862,356.632782661954,608.31823420399
POLDIP3,84271,20381.6979684021,18986.728202809,17990.5792833625,9528.78293853056,11567.7367434584,6356.01121789814,24670.5019188699,8824.53131160126,16023.3611477562
RNU12,267010,3.02421514480334,2.05539682845023,2.84238305105736,0.681308661413596,1.95433970999466,0.722602457696469,0,4.86870693053863,0.68120742911981
CYB5R3,1727,18081.026296993,12394.0428755549,13136.3575087667,6639.3529054755,13354.0032383935,11438.7969053351,16402.4567187314,14535.5245411231,20926.6922225606
ATP5MGL,267020,0.756053786200835,1.02769841422512,0,0,0.977169854997328,0.722602457696469,4.31076392082297,0,2.72482971647924
A4GALT,53947,14.3650219378159,4.11079365690046,3.41085966126884,85.8448913381131,9.77169854997328,0,129.322917624689,294.556769297587,5.44965943295848
ARFGAP3,26286,5889.65899450451,6178.5228663214,6957.01675576801,2730.00380628428,5178.02306163084,2416.38261853699,6513.56428436351,4925.91423697246,16139.1664107065
PACSIN2,11252,7611.19346568381,9409.60668064516,7983.68551380993,4175.74078580393,7036.60012583576,5596.55603485916,9375.91152778997,7696.20848044893,8989.21323466501
LOC100506679,100506679,71.8251096890793,42.1356349832297,134.728956620119,21.1205685038215,65.470380284821,43.3561474617882,21.5538196041149,1.21717673263466,46.3221051801471
TTLL1,25809,1591.49321995276,832.435715522344,1577.52259333684,675.858192122288,1018.21098890722,901.085264747497,538.845490102872,482.001986123324,1614.46160701395
BIK,638,0.756053786200835,1.02769841422512,5.68476610211473,20.4392598424079,6.8401889849813,2.89040983078588,4.31076392082297,0,5.44965943295848
MCAT,27349,1833.43043153703,1591.9048436347,1677.57447673406,823.702171649038,1262.50345265655,984.907149840288,1556.18577541709,942.094791059224,2472.10176027579
TSPO,706,4382.08774482004,3564.0581005327,1171.06181703563,1718.26044408509,1221.46231874666,1846.97188187218,4340.93926826873,4605.79675628954,11735.8415888761
TTLL12,23170,5335.47156921929,5901.04429448061,2747.44745715205,3341.81898423369,2816.2035221023,4317.5496847364,5237.57816379991,1108.84800343017,3749.36568987543
SCUBE1,80274,38.5587430962426,13.3600793849265,1.13695322042295,1.36261732282719,111.397363469695,10.1164344077506,12.9322917624689,4.86870693053863,0.68120742911981
MPPED1,758,164.063671605581,10.2769841422512,3.41085966126884,8.17570393696316,32.2466052149118,99.7191391621128,8.62152784164595,6.08588366317328,0
EFCAB6,64800,137.601789088552,158.265555790668,384.858665113167,55.1860015745013,224.74906664938499,85.9896924658799,8.62152784164595,19.4748277221545,536.11024671729
SULT4A1,25830,2342.25462965019,208.622778087698,119.380088144409,115.822472440311,1225.37099816665,57.0855941580211,51.7291670498757,174.056272766756,2.04362228735943
PNPLA3,80339,449.095949003296,807.770953580941,84.7030149215095,70.1747921256004,41.0411339098878,214.612929935851,1112.17709157233,116.848966332927,685.975881123649
SAMM50,25813,4877.30297478159,3919.64175185459,3946.93310469826,2483.37007085256,2823.04371108728,2352.7936022597,6405.79518634294,3319.24094989471,7220.11754124086
PARVB,29780,3144.42769680927,4289.61318097563,994.265591259866,201.667363778424,1764.76875812517,106.222561281381,4746.15107682609,4555.89251025152,7209.21822237495
PARVG,64098,12.0968605792134,5.13849207112558,1.13695322042295,0,6.8401889849813,0,0,12.1717673263466,4.08724457471886
SHISAL1,85352,610.135405464074,26.720158769853,1284.18866246772,241.183266140413,182.7307628845,311.441659267178,0,6.08588366317328,0
RTL6,84247,20960.0791148458,15570.6586739247,28607.448455672,9690.93439994699,14588.1687652551,13720.7754667406,13880.65982505,3230.38704841238,5793.66918466398
PRR5,55615,1013.86812729532,140.794682748841,715.712052256244,62.6803968500509,2612.95219226286,312.886864182571,224.159723882795,0,1.36241485823962
PHF21B,112885,3715.2483053909,1863.21722499013,3443.26282805089,1402.13322518918,2331.52727402363,1130.15024383728,2724.40279796012,17.0404742568852,11.5805262950368
NUP50-DT,100506714,911.800866158207,843.74039807882,1467.80660756602,497.355322831925,961.535137317371,386.592314867611,689.722227331676,550.163883150865,1754.79033741263
NUP50,10762,8528.28670834542,9003.66580702624,11488.3438157637,6159.71160784032,8467.17679355185,4735.93650774266,15247.1719879509,7193.51448987082,13531.5043720359
KIAA0930,23313,9127.83736080268,3737.73913253675,8896.65894980955,4051.06130076524,4832.10493296179,2405.54358167155,1310.47223193018,1185.53013758616,7643.82856215339
MIR1249,100302149,24.9497749446276,14.3877777991516,11.3695322042295,10.9009385826175,6.8401889849813,6.50342211926822,0,2.43435346526931,6.8120742911981
FAM118A,55007,1731.36317039991,1862.18952657591,1085.2218488937,1157.5434157417,2152.70519055911,498.595695810564,810.423617114719,402.885498502071,1855.60903692236
SMC1B,27127,43.0950658134476,29.8032540125284,88.6823511929898,11.5822472440311,38.1096243448958,1.44520491539294,4.31076392082297,2.43435346526931,35.4227863142301
RIBC2,26150,306.957837197539,171.625635175594,351.887021720902,0,131.917930424639,0,0,1.21717673263466,1.36241485823962
FBLN1,2192,6302.46436177016,922.873175974154,11264.3640313403,17156.7147117172,18373.7247835148,449.458728687204,215.538196041149,2059.46303161784,324.935943690149
ATXN10,25814,24527.8969319275,14464.8551802185,25939.0192473393,9355.04922987009,14746.4702817647,11182.2730328529,17385.3108926791,11838.2609016047,24129.7295542819
WNT7B,7477,8507.873256118,12.3323809707014,1579.22802316747,1386.46312597667,171.004724624532,3.61301228848235,4.31076392082297,5241.16301072483,2.04362228735943
LOC730668,730668,28.7300438756317,10.2769841422512,6.82171932253767,14.9887905510991,59.607361154837,6.50342211926822,25.8645835249378,36.5153019790397,28.610712023032
LINC00899,100271722,221.523759356845,238.426032100227,189.871187810632,213.249611022456,309.762844034153,45.5239548348776,51.7291670498757,45.0355391074823,162.808575559635
PRR34,55267,112.652014143924,26.720158769853,74.4704359377029,17.0327165353399,33.2237750699092,75.1506556004328,68.9722227331676,18.2576509895198,42.2348606054282
PRR34-AS1,150381,366.686086307405,163.404047861793,146.098488824349,73.5813354326684,139.735289264618,54.1951843272352,206.916668199503,275.081941575432,606.274611916631
MIRLET7BHG,400931,5861.68500441508,1628.90198654681,331.421863753289,424.45529606067,1050.45759412213,256.523872482247,1125.1093833348,396.799614838898,889.656902430472
PPARA,5465,2006.56674857702,3538.36564017707,1804.34476081121,1533.62579684201,2430.22142937836,1229.14678054169,3194.27606532982,1116.15106382598,2848.80946857904
CDPF1,150383,815.0259815245,951.648731572457,1192.09545161346,613.85910393365,1051.43476397713,442.232704110239,1207.01389783043,357.849959394589,1416.9114525692
PKDREJ,10343,13.608968151615,102.769841422512,103.462743058488,54.5046929130877,153.415667234581,16.6198565270188,94.8368062581054,9.73741386107725,63.3522909081423
TTC38,55020,2294.62324111953,3573.30738626073,1768.53073436789,883.657333853434,2201.56368330898,1297.79401402286,5707.45143116962,1409.49065639093,4562.04615281537
GTSE1-DT,150384,148.942595881565,24.6647619414028,55.1422311905129,102.196299212039,119.214722309674,52.7499794118423,43.1076392082297,19.4748277221545,50.4093497548659
GTSE1,51512,9533.83824399253,6517.66334301568,6579.54828658759,3679.74808029483,4008.35074519904,3620.96091551701,15359.2518498923,1946.26559548282,5734.40413833056
TRMU,55687,2981.87613277609,2967.99302028213,2108.47974727435,1913.11472124938,3399.5739255357,1852.75270153375,2685.60592267271,1366.88947074872,4150.596865627
CELSR1,9620,75.6053786200835,5930.84754849314,656.02200818404,968.820916530134,2947.14428267194,41.9109425463952,47.4184031290527,4159.09289541262,82.426098923497
GRAMD4,23151,3595.79180717117,4675.00008631005,4784.29915153976,3003.20857951113,5431.11005407515,1858.53352119532,435.38715600312,563.552827209846,1060.63996713954
CERK,64781,4522.7137490534,6548.49429544244,15638.2230703074,7290.00267712548,13765.3917473474,3694.66636620205,18600.9463183511,3258.38211326298,5276.63274596205
TBC1D22A,25771,1749.50846126873,1192.13016050113,1529.77055807907,829.152640940347,1046.54891470214,752.229158462025,1491.52431660475,748.563690570314,1748.65947055055
LPEQ6126,100128818,1.51210757240167,11.3046825564763,0,1.36261732282719,44.9498133298771,1.44520491539294,0,0,12.9429411532764
TAFA5,25817,10671.6991922248,4030.6331805909,5963.31964111835,7014.07266925297,2478.10275227322,2810.92356043927,284.510418774316,92.5054316802339,3.40603714559905
C22orf34,348645,3.02421514480334,0,0,4.08785196848158,24.4292463749332,0,43.1076392082297,7.30306039580794,30.6543343103914
BRD1,23774,6100.59800085454,5716.05857992009,5348.79642547975,4190.72957635503,5445.76760190011,3130.31384674111,6336.82296360977,1545.81445044601,2922.37987092398
ZBED4,9889,6614.71457547111,5841.43778645556,5963.88811772856,3287.3142913206,5321.66703031545,2803.6975358623,9117.26569254059,1724.73943014331,3589.28194403228
ALG12,79087,1813.0169793096,3156.06183008533,1396.74703128959,1034.22654802584,1917.20725550476,1051.38657594836,2069.16668199503,955.483735118205,3493.23169652638
CRELD2,79174,2646.18825170292,5097.38413455657,2892.97746936619,1430.06688030714,2773.20804848242,1855.6431113645299,2504.55383799815,2170.22611428759,8025.9859298896
PIM3,415116,3784.04919993518,3059.45817914817,2354.63011949592,2454.07379841177,2098.96084853426,2068.0882339273,4754.77260466774,613.457073247867,1320.86120506331
MLC1,23209,7213.50917414217,120730.926607924,15243.7003028206,5609.21420941814,37686.509797682,5952.79904650351,10039.7691715967,3696.56573701145,570.170618173281
MOV10L1,54456,3.02421514480334,15.4154762133767,14.211915255286801,5.45046929130877,8.79452869497595,11.5616393231435,8.62152784164595,9.73741386107725,10.899318865917
PANX2,56666,393.904022610635,381.276111677518,80.1552020398177,252.765513384444,191.525291579476,78.0410654312187,56.0399309706986,55.9901297011942,0
TRABD,80305,6687.29573894639,5459.13397636381,2524.60462594915,2391.39340156172,3840.2775301395,2099.16013960824,2030.36980670762,855.675243042164,3223.47355459494
SELENOO,83642,3430.97208177939,2977.24230601016,2065.84400150849,2176.09986455503,2395.04331459845,1411.2425998812,1892.42536124129,567.20435740775,2763.65853993907
TUBGCP6,85378,18663.1877123676,16674.4067708025,8295.77917281602,5299.90007713637,10136.1829058873,4483.74825000659,3207.20835709229,659.709789087984,4355.64030179206
HDAC10,83933,3271.44473289101,4838.40413417184,1919.17703607393,2584.88506140318,3430.84336089562,1315.13647300757,1336.33681545512,333.506424741896,2431.2293145286
MAPK12,6300,6556.49843393364,4796.26849918861,1872.56195403659,2649.60938423748,3484.58770292047,1836.13284500673,4371.11461571449,933.574553930782,2294.98782870464
MAPK11,5600,9060.54857383081,5530.04516694535,1450.75230925968,1510.46130235394,6244.11537343293,2675.79690085003,978.543410026815,467.395865331708,1713.23668423632
PLXNB2,23654,17517.7662262734,21327.8251904138,29249.2585486007,14026.7827211831,31617.3078282936,9239.91762656475,33020.451633504,3409.31202810967,7953.7779424029
DENND6B,414918,2389.12996439464,1367.86658933363,1138.09017364337,566.848806296112,1444.25704568605,901.085264747497,594.88542107357,277.516295040702,1052.46547799011
PPP6R2,9701,12638.9511439194,9949.14834811334,8497.5883694411,4647.88768816355,8732.96699411112,4503.2585163644,7479.17540262786,2592.58644051182,9417.69270758137
SBF1,6305,23801.3292433885,17530.479549852,25530.2845645972,17139.0006865204,16624.5907430695,10028.9995103693,19721.7449377651,598.850952456251,3874.02664940436
ADM2,79924,1203.63762763173,254.869206727829,4251.06809116139,324.984231494285,324.420391859113,8.67122949235763,465.562503448881,14.6061207916159,14.9865634406358
MIOX,55586,47.6313885306526,13.3600793849265,148.940871875406,32.7028157478526,25.4064162299305,0.722602457696469,4.31076392082297,2.43435346526931,185.288420720588
