baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,enrichment
5188.714813720512,-0.6208325330193016,0.7231143365971141,0.07233230905683748,0.21336694550611562,ITPR3,none
1245.1943752502498,-0.6208108817058503,0.5483900238099779,0.054829749783583376,0.17755565993338498,SPATA7,none
6675.670094374984,-0.6207483927572215,0.3919486973324856,0.03222214372012743,0.12370855937107152,PHPT1,none
8300.856844830005,-0.6206143219314595,0.22133945915430384,0.001976516021418,0.015809000772575934,GPBP1L1,good
12881.581983272546,-0.6203616271337794,0.43758650763809886,0.04041407689930742,0.14492302581650437,ARL6IP5,none
2329.3400055125135,-0.6201118899412256,0.3967082954559701,0.033304468291118744,0.12693195818919722,CINP,none
7192.1474776259565,-0.6200367770291183,0.3606378603406662,0.026091904508991334,0.10714071449462338,NCAPG,none
4745.758002469772,0.6200213652511578,0.45657797704145614,0.043466728289748915,0.15207204181063608,MARK1,none
41.91635633287146,0.6195859296801682,1.33569220746536,0.13941265196068123,0.3281379585571521,PROSER2,none
4708.625472491692,-0.6193598864079133,0.29301004384043783,0.012076276237329297,0.06178702062722631,TTC1,none
251.65730688189547,-0.6192976866278721,0.9860769152328818,0.10065709471328231,0.2645107755817591,TAC1,none
256.8217375926852,0.619171317619968,0.7081872070700823,0.07144982606296801,0.21158691900896504,REEP6,none
15837.581384021227,-0.6190614110894109,0.4473769687651009,0.04236303809586529,0.14936886136335667,FKBP9,none
453.0783609741356,0.618853913101199,0.5268769536646121,0.05305171154898934,0.17373316727356689,GVQW3,none
612.5896464956344,0.6187630852963732,0.5359014623178077,0.05411815483133194,0.1760163783597009,FAM117A,none
5943.949134889021,-0.618576000236765,0.21303406220174784,0.0014694469407936248,0.012472195591625171,MRPL24,good
2395.7263328543672,-0.6185756298565418,0.3124369539935994,0.016126824776063052,0.07604580153264807,HDAC8,none
1210.1798610479234,0.6184686695142676,0.34071921865400495,0.022202155775560613,0.09542051715633156,ZNF764,none
754.9455644905767,-0.6183350082203127,0.7443558540647849,0.07531469233307281,0.2184673506562833,TIFA,none
13189.630051377246,0.6182115289990286,0.30332589576250574,0.014300236028438336,0.06972862176612628,DYNLL2,none
96.94944205200831,0.6180929470825804,0.5322933282922727,0.05393077882784427,0.17565727253527888,SLX1A,none
3369.5083449781996,0.6177462836007221,0.3926416012229597,0.03317194375238396,0.12661780191414618,IFT172,none
1198.5941456320666,0.6176465430716118,0.38046046717643633,0.030779608284204864,0.11995834773399658,BBS5,none
745.3895753248731,-0.6176307763458427,0.47454502046336133,0.04681736595398399,0.1600147294776126,XPNPEP3,none
47910.00557601651,0.6174919861942314,0.8591192337018504,0.08739659675816198,0.24177005614858757,IL1RAP,none
3164.622296822224,-0.6170052150939296,0.38079889647200416,0.031017643859667602,0.12061091516201518,THOC5,none
5685.728944417584,0.6167016741813318,0.41993827326600053,0.038536734533484183,0.14048307192314607,CC2D1A,none
2566.397676407639,0.6166229904913517,0.35259252560657645,0.025182419844998277,0.10448993254631105,FBXO10,none
2021.6692741411657,-0.6164828844602075,0.5511095610432805,0.05658315030232932,0.18139398437635085,HBEGF,none
328.0055592368699,0.6163491324603501,0.7689442355780578,0.07849156792965445,0.22471675054808565,ARSG,none
3009.1269236679636,-0.6161414054789965,0.327755130395358,0.01986459596761638,0.08777581522403916,NUDT15,none
2613.6293517931404,-0.6161122680310853,0.3699995937812977,0.029020904614776646,0.11539119519745354,ELF1,none
1331.4182587017374,0.6156398910970413,0.5940084764636235,0.06140036124508478,0.19135562644507,TFEB,none
6377.877020762365,-0.6155913237814435,0.2518353605289539,0.00550689578536522,0.03426433349397019,LSM7,good
1204.1676148004558,-0.6154231445199476,0.9731839751096151,0.10074445602432053,0.2645981426409457,IFIH1,none
1156.4153477173893,0.6153898931547618,1.22792067020891,0.13019345916225322,0.3132947966035497,RNASE1,none
3021.9812077650677,0.6153399174159082,0.4461920183864963,0.04334082329277183,0.15179297580482326,LRRC45,none
1767.497854308839,0.6152988061630426,0.7011616138068559,0.07213035464954884,0.21302936617036497,CA14,none
4645.234779793005,0.6152457282718078,0.31111657894594374,0.016424217755003936,0.07679936168028213,DHX33,none
4388.205260448694,0.6152029811529142,0.3407632409571295,0.02292021213141658,0.09754946544677415,ING5,none
1914.5561048824925,-0.6149741860633982,0.41745336425794743,0.0386124798067926,0.14052617390174293,PTPN4,none
1678.0221903462805,-0.6148857464704356,0.43341252317678763,0.04140395682720727,0.14753078131686986,SDF2L1,none
1604.8449437581364,0.614812223845856,0.591895502791703,0.06147087126244014,0.19149666448128694,MAGED4B,none
8254.241244884926,-0.6147873170046839,0.5897440092001401,0.06125858168237649,0.1909922679303535,TPM1,none
12169.100080670092,-0.6147302268137281,0.34350221885015814,0.02362936492083646,0.09967714020152571,PSMD13,none
4782.899518451232,-0.6146832210620248,0.954766706094525,0.09895769368874233,0.2612871608188544,FZD6,none
709.691481824272,0.6146204419576439,0.5328378497799239,0.05516682874762012,0.17834256191806844,ANKRD9,none
2995.3085085135713,-0.614614959030754,0.3040182107160662,0.015022852261521651,0.07248538165637157,MRPL50,none
2716.0440804840705,0.6144893834103604,0.5185064490704335,0.053529827028681684,0.17474756396335828,ATG2A,none
3758.666469204065,-0.6143377726610239,0.7755215718868781,0.07989220099061559,0.22755689104196583,NSG1,none
6328.028252095571,-0.6143172424619089,0.2508559071949644,0.0054682211522757065,0.03409536424072144,FBXO9,good
1175.2190981931058,-0.6142212288828762,0.3106100466824192,0.016495074225754264,0.07701594847092469,AP5S1,none
99024.78745302108,-0.6141410536418641,0.4353509882645404,0.04195952402756873,0.14870674967938297,HSP90B1,none
5334.728075392393,-0.6138682996046544,0.366528107998453,0.02885818740552654,0.1150600938491849,NDUFS8,none
7193.023051152614,-0.6137423010340773,0.37310457275437026,0.030288351117454277,0.11892790403629325,SLC4A7,none
3697.016826589077,0.6135769033795546,0.7355245204562362,0.07614940633002683,0.22014134322816242,RFTN2,none
1259.5338267163013,0.6135687776041875,0.9312871665978603,0.09676838270160185,0.2574548287139986,ZNF135,none
287.64726696568084,0.6134104423653393,0.5353134349758814,0.05586506993578781,0.17975679727906263,C1GALT1C1L,none
596.6648679741121,0.6133640267277735,0.2977470915818399,0.013910467305012034,0.06826933225906391,PRELID3A,none
