baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,enrichment
3897.0151545076615,-0.5848955964957426,0.24437895835083032,-2.3933958980873746,0.016693217752791235,0.07766442750201984,TBK1,none
3488.0632120830546,-0.5848872349850524,1.118290824803609,-0.5230188981365993,0.600961102185152,0.7779768723832537,CNIH3,none
787.1668096813322,-0.5848082690359407,0.7434778264455597,-0.7865846811219764,0.4315250296841571,0.6476104757085666,CIART,none
13416.76090715168,-0.5847166179127913,0.44824311091599417,-1.3044631443814287,0.19207571780476368,0.3988516445707627,GNA13,none
11560.536224957938,-0.5846426186595616,0.24793172482962683,-2.358079100451203,0.01836977820595403,0.08301662234377352,KPNA4,none
135.84782583475277,0.5845978504746466,0.990299244366403,0.5903244436470053,0.5549731547420924,0.746500982204638,TOLLIP-DT,none
11866.95374463589,0.5845632490640189,0.392311926114767,1.4900471032150338,0.13621185119661958,0.32305318953856593,TFRC,none
3966.012204104553,-0.5845244709269402,0.24509497647666256,-2.3848896429037882,0.017084245424086212,0.07902310166121243,SDF2,none
10833.02168675065,-0.5843403754193238,0.264047406820314,-2.2130131193334206,0.02689674117624436,0.10928016968124785,LSM4,none
1497.846430678418,0.5842623080333367,0.7417119149712023,0.7877213460377285,0.43085971679853535,0.6468866882482069,GLRB,none
6258.4228585361025,0.5842411724265295,0.5779640031152299,1.0108608309124196,0.3120830433510684,0.5340911258667015,CDK19,none
11880.977412342365,-0.5840903028316364,0.382111265777042,-1.5285869722889749,0.1263668676656407,0.3067551667549252,MAPKAP1,none
7093.744698159117,-0.5840699209963491,0.39318002930939594,-1.4855025114633702,0.1374107586096629,0.3245770091625537,NUP85,none
4295.99134370678,0.5839992821991522,1.3076192395342234,0.44661264115934385,0.6551547667743044,0.8152207733630172,AFAP1L1,none
589.9614942199117,-0.5839979147745306,0.8047814312227064,-0.7256602750976263,0.468047060301063,0.6776675272184768,CCZ1P-OR7E38P,none
4845.044148731492,-0.5839962313993915,0.41974451123102524,-1.3913135628305167,0.1641303628031169,0.3636764372001277,WWP1,none
157.2668694660997,-0.5839497698562878,0.8429905983547155,-0.692712078872524,0.4884902573393691,0.695086943715753,TSGA10,none
63.62713061581182,-0.5838006986252428,1.1753625343625795,-0.4966984071360148,0.619401745867327,0.7921258250155216,NODAL,none
1435.6948265376504,0.583745005912185,0.4405370768631008,1.3250757690335946,0.18514602198506255,0.39023203383093996,MXD1,none
63.642419496377855,-0.5837200174482771,1.2017581005536646,-0.485721724845749,0.6271644784176456,0.7963766006120505,CYP2E1,none
6550.194176296378,-0.5837004242487724,0.32643923177644485,-1.7880829490755192,0.07376262611087472,0.21588847844793713,ANKRD12,none
85242.86070574091,-0.5836123306984393,0.44633087786978637,-1.3075777626765581,0.1910165634331325,0.397457338129605,TMBIM6,none
431.6604865281686,0.5835896835925223,2.15684222490523,0.2705759729913321,0.7867171774739332,0.8939117335419124,DDIT4L,none
9062.27790470967,-0.5834848414670354,0.5471139133667124,-1.0664777977889675,0.2862077099025422,0.5085417450904238,ZWINT,none
1530.972814592117,0.5834133827570851,0.6259726762881112,0.9320109405039947,0.3513308714309312,0.5716428121480404,GABPB1-AS1,none
7216.846125785068,0.5831951769392375,0.3653499951431701,1.5962643620966797,0.1104297831919959,0.2813737606390103,SAFB2,none
39866.686606290124,0.5830384119103547,0.5004080158247418,1.1651260440930917,0.24396797606250178,0.46192935012589154,SOX2,none
36502.07470563675,-0.5828979339196924,0.6062987900209379,-0.9614037558932991,0.33634919653600187,0.5574091197401159,RPS25,none
147.3780228573501,0.5828645183451062,0.6832362817727027,0.8530936279215513,0.3936073847857566,0.6117455889692419,RBM24,none
3768.9988043310846,-0.5828478819231612,0.40583665913698974,-1.436163709711649,0.1509557628175555,0.3455397003703387,TRIP13,none
5054.067633038458,-0.5823140895142599,0.4246881212889581,-1.371156998097559,0.17032601999285668,0.37207759545321295,CAT,none
4047.9339754493694,0.5822999815135973,0.3549810020790202,1.6403694228796362,0.10092837899901488,0.26484507861496376,RBM19,none
3834.557387045006,-0.5818886482492561,0.5728351301951123,-1.0158047535441133,0.3097223719468405,0.5318192251010676,PCGF5,none
8671.139663902384,-0.5818252346306906,0.411034823849161,-1.4155132384700455,0.1569180696833997,0.3532694616131992,TXNDC15,none
38580.23972064299,-0.5818224225612169,0.4068277739888933,-1.4301443012519126,0.15267560757382054,0.3478839973822277,CDK2AP1,none
372.60562001462733,0.5818075149891088,0.49988466252273833,1.1638835087536696,0.2444712236058132,0.4625804704650823,PPAN,none
11301.626398650578,0.5817245863023225,0.2527987437057664,2.301137172498746,0.021383878779508637,0.09287780339312929,NR2C2,none
1663.6837367079806,0.5811758126657297,0.41856147179371056,1.388507666926793,0.16498251177109882,0.3648136280139744,PHYKPL,none
6894.633353497213,-0.5810954492108635,0.48731974800821515,-1.192431563846798,0.23309207006720017,0.45024292240311065,SOS2,none
18975.833223146255,-0.5809379068937413,0.2752568047456541,-2.1105305913528496,0.034812679051878244,0.1305970574276125,TRIP12,none
4585.177195989994,-0.5808552594613043,0.23661027333849188,-2.4549029560958227,0.014092262554404138,0.06885868110910039,MRPL9,none
4616.544837920702,0.5808105255528603,0.5334741242449218,1.0887323286296937,0.2762719410701523,0.49840910423231827,FAM168A,none
7437.110304133437,-0.5807002114765983,0.32603251806806033,-1.7811113287643758,0.07489426538300623,0.21753237878831885,ERCC1,none
2169.6469218452144,0.5806853485151556,0.582433028387829,0.996999346212369,0.3187648272874999,0.541946657938517,DNPH1,none
1254.9839304568904,0.5806153503635942,0.5319248968377244,1.0915363311913637,0.27503695441658044,0.49733093587093274,PROX1,none
5661.11487489143,-0.5804878661983206,0.5037657929799342,-1.1522971076788502,0.24919900510094764,0.4687005593211896,RABAC1,none
1260.0528348015657,0.5804268829541028,0.5077274865696807,1.1431858591615658,0.25296143214462785,0.4723948383639721,ZNF844,none
7402.324485219456,0.580414459346809,0.3245499899299419,1.7883668998791176,0.07371683291763448,0.21588399398759647,GLT8D1,none
410.44253635222753,0.5803835917772157,0.9994601957640139,0.5806970545070632,0.5614446472451038,0.7509821770489031,NEXN,none
1283.6833850715038,0.5803223605029119,0.47279204717753365,1.2274368064507661,0.21965845968050088,0.4337143694746985,NSUN6,none
3808.151565812425,-0.580232071043787,0.489058463064544,-1.1864268075598363,0.23545379025400973,0.45236926939553995,DGCR6L,none
6183.466784812436,-0.5799562885175166,0.20804091951253198,-2.787702966687672,0.005308319031690543,0.033379467144962885,MAPK14,none
2758.679740739613,-0.5799499143133383,0.32523901565686864,-1.7831498879125651,0.07456190734720232,0.21697629484555211,DRAM2,none
5307.003291174013,-0.5799113971394072,0.4246781806990802,-1.3655314153055644,0.17208608617857488,0.3741911579375398,MFAP1,none
14737.719075758814,-0.5798336517370644,0.4728697877819449,-1.2262015183013635,0.22012285008714566,0.43412283649104116,HMGB3,none
12985.268063488698,-0.5797816583006049,0.3212744081412862,-1.8046306945358543,0.07113249155834742,0.2110045960229719,PTGES3,none
5953.039640779021,0.5797268853401156,0.40815639936145987,1.4203547616724108,0.15550442591699742,0.35123389841892777,CNTROB,none
2064.4040197064564,-0.5796931853294022,0.47622673678484567,-1.2172629979641432,0.22350416782624705,0.43855093051211325,CCDC149,none
4890.1419044407385,-0.579519158567124,0.7855385215191039,-0.7377348693816163,0.4606755784182661,0.671688379172285,H2BC12,none
1602.2768563665466,-0.5793753690600761,0.5881550602426043,-0.9850724889132013,0.3245884656790544,0.5471860908029585,SESN1,none
8071.164152304365,0.5792724259214314,0.38438822306591786,1.506998370816614,0.1318110748006233,0.315726243130299,AP2A2,none
6705.407646488592,0.5791903160123258,0.4903305662209465,1.1812241698008654,0.2375136820693448,0.4542740935370049,FAM219B,none
13735.476314526206,0.5791485889577689,0.4762730682798258,1.2160011294560549,0.2239844917581359,0.43880273081268323,NBR1,none
1479.2721499511006,0.5790415048000946,0.5998733732709868,0.9652728902479865,0.33440814657987256,0.5554060840097379,ABTB1,none
1334.187292687654,-0.5785923162515131,0.5091986489617558,-1.1362801480939695,0.25583933640501827,0.4754705569482799,ZRSR2,none
7090.976721830739,0.578042343970496,0.60236899575165,0.9596150333886314,0.33724900007359737,0.5583512262980299,NCLN,none
762.2203030021807,0.5780356732704622,0.8347370108424755,0.6924763916806178,0.4886382067990185,0.695167027719793,CYP2R1,none
57.64946903206397,0.5779446046152265,0.6609864720753619,0.8743667669938826,0.3819185495620207,0.6012620553463949,SNORA5C,none
389.00203475307626,-0.577792192929305,0.444029573101261,-1.3012470968854575,0.19317388909734548,0.4004193489052124,BOLA2,none
9593.203175709083,0.5777574701894197,0.47316177221731925,1.2210569494698327,0.22206445810920833,0.43667206484407656,LIMK1,none
4207.013754999004,-0.5775986445837124,0.4648669376960067,-1.242503171867699,0.21405097093342118,0.4273974560488677,PPAT,none
2450.1748318047203,-0.5775215594730678,0.3947189687895867,-1.4631208660785895,0.14343430920173206,0.33377366444084194,TRIT1,none
31085.85164855093,-0.5773983695289138,1.2431710298351835,-0.4644561011090033,0.6423210041392575,0.8067309266131267,SEC61G,none
743.7449912121212,-0.5773643695642753,0.45055455202008754,-1.281452749673993,0.20003468623710885,0.4089400304836542,PIM2,none
2198.224095811665,0.5772660020413921,0.3648088710462642,1.5823792891488777,0.11356300982596476,0.2862097324743117,ZNF10,none
18683.984336695466,-0.5772590900639133,0.36431385836848973,-1.5845103797287818,0.11307762147326456,0.2854132609227831,CCNI,none
55.81714871703921,0.5772421793586582,1.9955693851206366,0.28926189370446903,0.7723809708150965,0.8862688897225427,LINC01096,none
8225.077028673402,0.5771673211234624,0.550792592963876,1.0478850451086517,0.2946915732252884,0.5168597547880917,TSPYL4,none
4289.774146223169,-0.5771579273609995,0.45534596984483433,-1.2675151765539383,0.20497114048446757,0.41545018982555465,NSMCE1,none
20847.427195877273,0.5771320680828502,0.6645687598172506,0.8684309329279267,0.38515846706620244,0.6039179644363788,ARHGAP35,none
2628.023626350527,-0.5770888639194874,0.577673531363502,-0.9989878929667514,0.3178005562724118,0.540731550031823,DFFA,none
6832.668095416119,0.5769983202375853,0.6213390717273192,0.9286367886595852,0.3530773496682191,0.5729552900222825,TNRC6C,none
2999.8403753117914,-0.5764745339066072,0.3100297852717816,-1.8594166150882954,0.06296810851009503,0.19458787729678306,POLR1C,none
1762.4371561313308,-0.5763971522275149,0.44685838009491896,-1.2898877539346583,0.197089633259421,0.40485889203703745,R3HCC1L,none
177.66608218285148,-0.5759031476748586,0.4868757437022196,-1.1828544656911262,0.23686683039159087,0.4540025411042151,GSEC,none
2403.5787264898904,-0.5758108864156501,0.44544978834896487,-1.2926504882847998,0.1961319691855552,0.4037398882047852,STX8,none
3769.266302688434,0.5756674775576825,0.42743193602372287,1.3468050209653322,0.17804303723038048,0.3810864727170732,GTF2IRD1,none
5653.079251665776,-0.5753597610747656,0.44623890486919554,-1.2893536506939456,0.19727516705136292,0.40499085796805917,CIAO2B,none
1177.096691284801,0.575330757455855,0.5789092430935994,0.9938185722884274,0.32031120260095786,0.5431753141601887,TFAP4,none
5213.008502521714,-0.5752906888770614,0.37449957972866116,-1.5361584365298375,0.12449952704526474,0.30372918235411456,ABI1,none
660.8828761572852,-0.5752127852874966,0.7237610756112669,-0.7947550713496013,0.42675599053028923,0.6430211704286038,OPN1SW,none
4237.44993777105,-0.574823871202799,0.5261102084905199,-1.0925921259958917,0.27457292142692,0.4972888470511394,GLIS3,none
3921.318236072316,-0.5747399457341196,0.3684100756168549,-1.5600549055879975,0.11874690675372551,0.2946481956585025,PIAS3,none
9968.976877421806,0.5747292345649202,1.044009973551911,0.5505016706014668,0.5819753313571372,0.7652930629531185,ROBO2,none
4361.65213849824,-0.5745276293102327,0.3601870999542016,-1.5950810825353958,0.11069410522210134,0.28176158778190735,PEX2,none
31815.152155810985,0.5745160476178398,1.0581202166242922,0.5429591445201862,0.5871579324212777,0.769164786788103,PRKCA,none
5139.116004029554,-0.5740998629282908,1.0650441181380845,-0.5390385742253899,0.5898602383008767,0.7704452492515843,GRIK2,none
125.31379272966792,-0.5739486866301586,0.8204129303157883,-0.6995851301481046,0.4841864315494793,0.6918838898917423,H2BP1,none
6096.592890729635,-0.5739372988179171,0.360786497514295,-1.5907948406388925,0.1116557544562685,0.2833806606154994,ZCCHC17,none
157.35644267194476,0.5737195185035386,0.5920001116876032,0.9691206254472614,0.33248500798037606,0.5541538589053147,SIRT4,none
2672.78252286905,-0.5736967873506156,0.7889592991371095,-0.7271563792683247,0.4671301644745277,0.6770798169519459,RIN2,none
1504.3937948369835,-0.5736880143786507,0.450944936920569,-1.2721908317593598,0.20330532433525902,0.41306521824418935,MEAK7,none
674.8323631333947,0.57367901604116,1.059866872504934,0.5412745986534165,0.5883183259829097,0.7697570781731187,NRXN3,none
2710.7673958249225,-0.5735171050110656,0.388270261775273,-1.4771079875878097,0.13964669276300584,0.3282141196705907,ORC2,none
418.7996672473973,-0.5731407194680999,0.4098712036831324,-1.3983434657468388,0.16200995125132717,0.3605226805024172,ZNF593,none
627.643820553335,-0.5731253525940632,0.8185031860301132,-0.7002115109335415,0.4837952239832371,0.6916506892406219,HHLA3,none
2579.8208651817226,-0.5730920209730332,0.35826975441062486,-1.599610388311466,0.1096850424498806,0.2804108452786821,ITGAE,none
9554.780208126213,0.5730667204522194,0.5729626882947534,1.0001815688169426,0.31722264716364845,0.5401117972082461,SAMD4B,none
534.1474480495674,-0.5729145820358975,0.6346340108505021,-0.9027479968621733,0.366659656582464,0.5874223102763527,ZNF808,none
1136.4632757798377,0.5728642746386661,0.30036850109968033,1.9072048917957454,0.056494060287778806,0.18115867080807685,ZNF583,none
2117.9305341534623,-0.5726891859851007,1.1080255384938538,-0.5168555832779457,0.6052569755724393,0.7815191823508779,PTX3,none
15242.111531629567,-0.5724479338891278,0.21544994819791485,-2.656988032149678,0.007884224187893751,0.04507351234744988,DDX1,none
14644.944618851356,-0.5723685647360165,0.3050075936156734,-1.8765715238461662,0.060576843287285416,0.1896324008541296,RBM25,none
6016.684147609656,0.5721639249695887,0.4019040106994468,1.4236332799312774,0.15455265682355732,0.3500224198959077,KMT5B,none
5844.396845221693,-0.5720037613528671,0.32131852466072924,-1.780176732595262,0.07504704197567524,0.21788638699178148,TMEM14C,none
88.147740084257,-0.5719524194748518,1.3710967720449776,-0.41714956313535057,0.6765690142037613,0.8286112918627622,KLKB1,none
44720.11571473632,0.5719385255981924,0.7470495362230072,0.7655965205330894,0.4439164154515442,0.6588590148892818,ETV1,none
136.63941178546511,0.5718619279842062,0.648750979250936,0.8814814100851025,0.3780573114801513,0.5976647116134516,APOC1,none
4492.551707705766,-0.571720865475345,0.2557114595783203,-2.2358046308059025,0.025364571477872643,0.10493296853863127,USP15,none
3279.144846981369,-0.5715517122003667,0.4310842885867783,-1.3258467713450708,0.18489045712105423,0.39005731818849726,TTF2,none
486.953232397513,-0.5714763655775168,0.49842141796210865,-1.1465726491331518,0.2515582857995854,0.4706284101051328,DSTNP2,none
7937.5720896975845,-0.5714473390412776,0.4393473674788391,-1.3006731833184388,0.1933703451623736,0.4006622985078853,SAP30BP,none
19366.608465219808,-0.5712806503075929,0.4649230744631494,-1.2287638142444435,0.2191603723590273,0.43337484345240007,NUFIP2,none
7054.7194189909105,0.5712709037263491,0.4386561298001134,1.3023205762259964,0.1928068205991121,0.39998646532987736,BTAF1,none
4611.926785001454,0.5709910592048735,0.30401503500893756,1.8781671741599466,0.06035829920773795,0.18933905358505926,CSTF2T,none
80.27774498787929,0.5709545536041357,0.9920480741493451,0.5755311345105065,0.5649321403216365,0.7532824833828912,GNG10,none
4389.783690458632,-0.5706277338207466,0.20998644150314336,-2.7174503731575674,0.006578702036527429,0.03912908776000452,DCUN1D1,none
94.41458297537883,-0.5706052085988466,1.01981567414834,-0.5595179825759843,0.5758082620880831,0.7615673882847007,LOC100505942,none
68.72820824667156,0.5704260060174687,1.2995581814271584,0.4389384132005803,0.6607061619963541,0.8186444202411906,PTGS2,none
371.69990087744384,0.5702314297784048,0.6655514069630775,0.8567804437231687,0.3915662355778025,0.6100549661025713,ZNF185,none
4173.133634090582,-0.5701548527688187,0.27658999268035733,-2.0613719507477666,0.03926756869995869,0.14220898148812644,GGPS1,none
841.07034779825,0.5701014019901672,0.5212920041515966,1.0936315873825995,0.2741165897754112,0.49689569942914563,MIR4453HG,none
1620.913664839523,-0.5700324217436077,0.6514172450087589,-0.8750649850173111,0.38153854771275847,0.6011776577217739,SH3BGRL2,none
3634.9522736811305,-0.5698435295833947,0.4202496579923098,-1.3559642910972276,0.17511052994243695,0.37772732909841183,ZDHHC6,none
6722.239594292733,-0.5697026222659668,0.27235130785225914,-2.091793231171154,0.0364570161347966,0.13502895328851283,ESYT1,none
10495.911518718029,0.5695993276550526,0.9848986359701706,0.5783329439724231,0.5630393566549091,0.7518592993823742,KCNJ10,none
89479.81528627199,-0.5695960765658714,0.4753298937715748,-1.1983173876280486,0.23079348002783365,0.44768444962043136,RPL3,none
2986.1940563759795,0.5695449475714706,0.35032483142251475,1.625762425286268,0.10400020450150942,0.2700977913826016,PDIK1L,none
3063.314886218577,0.5693562318476301,0.31657711707032177,1.7984756356257994,0.07210166627176268,0.21295327948500076,KAT8,none
82.73806360856479,-0.5692888119130772,0.796453654416955,-0.7147795841678017,0.4747452523310121,0.6842593596982287,DCAF4L1,none
348.7194334720138,0.5691553211539323,0.48442378060417207,1.1749120170031357,0.24002991739375731,0.45741095076154253,HYI,none
182.94319734972,0.5690106669685674,0.5073295450698075,1.1215799917394376,0.26204106275859707,0.4824995689826269,"NAPA-AS1",none
3533.3086972639285,-0.5688255264398571,0.5273134251652518,-1.0787237708988653,0.28071088561347923,0.5029582991257695,ISOC2,none
61495.99343077382,0.5683674698335693,0.7432761066312352,0.7646787845900123,0.4444628423440485,0.659411907447147,MARCKSL1,none
1989.9541083004317,-0.5683389155203769,0.5712868339396995,-0.9948398628426403,0.319814155045689,0.5427666715228625,ZNF415,none
2503.6530137377626,-0.5683053248898841,0.7797079438138825,-0.7288694817062674,0.46608150443718727,0.676141384772723,NOP9,none
6579.409781231511,0.5681892705278943,1.072759113532325,0.5296522428571969,0.596353065358669,0.7743579654051783,DDIT4,none
1587.540525494214,-0.5681020692584478,0.35543634516940603,-1.5983229542484807,0.10997112144086608,0.28079663281037304,GPATCH2,none
2141.0511834274557,-0.5679218579379093,0.5728329888791842,-0.9914265919794806,0.32147732079813035,0.5444348722204767,MNAT1,none
1296.3894157724906,0.5676453856016712,0.2757021476634976,2.0589081021396276,0.03950304278966421,0.14278900142774956,BANP,none
85.3935342982342,-0.5675780308545147,0.9360439157127685,-0.6063583356794982,0.5442768289872189,0.7393162265392661,CCDC7,none
404.54216862910664,-0.5674805911536049,1.7202425208120657,-0.3298840624435428,0.7414875663688585,0.8688883224988856,FAM50B,none
3133.1261649236308,-0.5672634017267215,0.39845398474613797,-1.4236610084051111,0.15454462603380537,0.3500224198959077,CDC40,none
3854.893416900457,-0.566989758856568,0.39076674978338366,-1.450967256479399,0.14678897808655408,0.3395376590878093,UCKL1,none
182.06015534687555,0.5669025784567351,0.8662085035576226,0.6544643421628834,0.5128126928993236,0.7135028425789838,CDKL5,none
2355.659848207752,-0.5667743311127164,0.36990348016668995,-1.5322222187726116,0.12546760742592997,0.3053541723089024,USP3,none
841.1306073752373,0.5666087861763643,0.5098534709862909,1.1113169144073545,0.26643196129645724,0.4878908594745235,KLHL36,none
2762.1883751439314,-0.566570315943939,0.4601778798447187,-1.2311985011863698,0.2182486318580682,0.43249047155310766,SUV39H2,none
1610.518682056444,0.5665230675461351,0.37461401467970595,1.512284766042485,0.1304614348064528,0.3135829764991236,UBALD1,none
7730.52670914954,-0.5664453915991685,0.37621387293034053,-1.5056472723536463,0.13215774633308397,0.31623805712027464,CENPE,none
352.5684782731399,0.5660249293312694,0.5581765644916852,1.0140607208164167,0.31055377923328176,0.5325835786557197,ANAPC1P2,none
2859.3522785408245,-0.5656933217274639,0.47375530606419447,-1.1940622394861615,0.23245362264853062,0.44952493876198696,"NANS",none
10207.458279396433,-0.5654985227023336,0.33105650735812914,-1.7081631387193685,0.08760607607598397,0.24202574787694883,SMAD2,none
1313.7349840384459,0.5654255007188485,0.5456575912008227,1.036227681675834,0.3000959353915797,0.5214291501986584,IL10RB-DT,none
154.12646699546707,-0.5654070821680396,0.8679061363616539,-0.651461095249632,0.5147488832072662,0.7152066976552406,BOLA2B,none
274.6073197996173,0.5653267646395764,0.6975977461779054,0.810390755613771,0.41771562926717776,0.6350098174897549,FAM27E3,none
111.14531531531918,-0.5652628509514613,0.5852902167194466,-0.9657821620866334,0.33415319621392797,0.5554000693478313,FAM13A-AS1,none
3386.2429315340714,0.5651826473055633,0.42036255758563346,1.3445123432298751,0.17878276771568005,0.3820356523508358,GLCE,none
3908.8097261492544,0.5650936035029988,0.5117654353153334,1.1042043180481822,0.26950451696898203,0.4914722867462487,KLC2,none
7960.227545184485,-0.5648453779370086,0.4908488631242803,-1.150752136496225,0.24983422087274293,0.4692337593636435,MTMR2,none
20181.760946704784,-0.5647489096305814,0.2138348485013221,-2.641051791083948,0.008264908395686882,0.04676078229506048,USP9X,none
28711.00295585026,0.5645573196709652,1.4088559447179512,0.40072040139205856,0.6886259886241028,0.8363541295212819,KCTD12,none
2191.5261318745966,-0.5644338619451924,0.373288081337414,-1.5120596937436166,0.13051867737932532,0.31362116283463676,SHQ1,none
5565.245491577929,0.564431912159007,0.4779007181419512,1.1810652102668602,0.2375768190666017,0.4542740935370049,CRTC3,none
608.319453373332,0.5643795427828073,0.41970387809972637,1.3447089060461443,0.17871925743212053,0.38199478262020464,KICS2,none
639.977686903878,-0.5642255283478442,0.6587588473045899,-0.8564978377997611,0.39172246830993424,0.6101735553363168,LOC653653,none
3542.2837111566937,-0.564218691882661,0.5023885202008045,-1.123072421434198,0.26140673781471413,0.48156880753501385,GCC2,none
5280.442330584128,0.5640779701618069,0.41289520174931543,1.3661528827944103,0.17189098274002618,0.3739887490964304,RBCK1,none
1348.125651681746,0.5640189577520371,0.38234813660273587,1.4751450412796423,0.1401735533302773,0.32890041512381124,STIMATE,none
5084.896230629977,-0.5639862356821277,0.3927647661852595,-1.4359389747707316,0.15101970687433097,0.3455817583227185,ISCU,none
389.1314312163759,0.5639746706574629,0.57059774570739,0.988392742348261,0.3229603405524032,0.5454721030243095,NFYC-AS1,none
3094.403794300535,-0.5638798545567186,0.8046917052048681,-0.7007402349365082,0.4834651416957736,0.6914202325895602,EHD4,none
2339.6381639854785,-0.5637336856640368,0.45429281099582486,-1.2409038224230622,0.2146412805340723,0.42818154700253513,AP4E1,none
49.138049378312814,-0.5636136440014109,1.9251113692991209,-0.29276937063989544,0.7696984416005104,0.8851701816310815,FEZF1-AS1,none
2413.4654554572917,-0.5635164173898052,0.3720175770760179,-1.5147575064031356,0.12983382532157334,0.3124705853145514,PDE8A,none
88.68208560105664,0.5634938404207237,1.8292553531530031,0.30804547842347724,0.7580477270110778,0.8778444649228532,CD40,none
10447.555882619285,0.5633049932299952,0.33853113791826484,1.6639680376048596,0.09611881691961788,0.2563187051192755,KLHL42,none
64.49758662664257,0.5632732522712123,0.7780001960824892,0.7240014271300903,0.46906485891928096,0.6784576306722043,SNORD26,none
4438.56455800809,0.5631975694309874,0.694368504934245,0.8110931953693967,0.4173121532676117,0.6348010339740345,RTL5,none
4387.408627290893,-0.5631289198202097,0.39535370009694104,-1.424367394771138,0.15434014754228245,0.34990687859100117,GLRX5,none
3912.8468395101577,-0.5629719710448844,0.350783814988859,-1.6048972244137447,0.10851642449064607,0.2785358961329546,TSNAX,none
360.81038447032864,0.5629539739158451,0.5693190050708807,0.9888199215231833,0.3227512555360574,0.5453988732927856,PGBD4,none
4245.049501000167,-0.5629279323647737,0.6727416821199863,-0.8367668413094896,0.40272363928151866,0.6208600341934256,SMPD1,none
4750.471773460485,0.5629261830642925,0.46889892105652947,1.200527784956083,0.2299344283924771,0.4466464492096184,KCTD7,none
1721.6023667829966,0.5626394034299035,1.6108327407864,0.34928480728249034,0.7268755031129484,0.8599268186503085,LGR6,none
7288.528113302222,-0.5625656571865719,0.3547088964283017,-1.5859925218996722,0.11274100593680901,0.28485585584069356,BCL7B,none
3213.6348374911067,0.5624771900724027,0.48739104367560376,1.1540572962329085,0.24847667945118426,0.46760589179905204,RBM4B,none
4762.951360093083,0.5624733533447566,0.6392615801020805,0.8798798032801189,0.3789244269189282,0.598723490267672,LONRF1,none
55968.2317347043,-0.5620720530385085,0.47181064615760354,-1.1913085421365293,0.23353248171150118,0.45057717213056075,RPS24,none
4106.132701909602,0.5620687454739003,0.3005245192692948,1.8702924701136956,0.061443214626821924,0.19131784772018232,TCHP,none
10255.207752409962,-0.5618573656485883,0.3095973306183452,-1.8148004200372632,0.06955458584361172,0.20799778162937138,CACYBP,none
745.2252573693253,-0.5616922935452132,0.6923102987120966,-0.811330258397323,0.4171760379486433,0.6348010339740345,CD101,none
5004.352979861181,-0.5614617954442092,0.40559659512911694,-1.3842862642016862,0.16627081822713655,0.3665449854725262,OGFOD1,none
53.5136101267532,0.5606198122636313,1.3959417436611277,0.40160688281539403,0.687973363647266,0.8359524231644062,COLEC11,none
9087.613351033557,-0.5605666747781846,0.38687703287780256,-1.4489530965650341,0.147350681540406,0.3403179209568049,NUP50,none
9966.552909370002,-0.5604152299715741,0.33509840028114113,-1.6723900487182168,0.09444743312038532,0.2536268091602132,ROCK1,none
5979.125528268548,0.5603414096002638,0.5603886705928273,0.9999156639042801,0.3173513233163184,0.5402702346771356,NRIP1,none
2114.027932980989,-0.5603190415244439,0.6163871202161604,-0.9090375563459957,0.3633303018064471,0.5843823898655099,UACA,none
6030.837324168787,0.5603013530895623,0.4604516846909382,1.2168515649272618,0.22366069673527378,0.43863882760345696,PYGO2,none
2626.658817899649,-0.5602269623425459,0.3216333086100673,-1.7418188581386576,0.08154014578999552,0.2305591706183561,EEF1E1,none
5851.001000554556,0.5601099849973823,0.426758976726493,1.3124738213915839,0.18936031326485067,0.3957111765157677,B4GAT1,none
5515.440485024964,-0.5599391626859392,0.3401951364253196,-1.6459352375511056,0.0997770931843845,0.2627290229735347,PNPT1,none
7147.912668172343,0.5598699986783261,1.0189645878391582,0.5494499076416388,0.5826967322278507,0.7659035737672079,LIMCH1,none
5981.6533034457225,-0.5598573587287102,0.4062064192891671,-1.3782582749638017,0.1681235607312144,0.368753441158399,SDHD,none
142.62472040957257,0.5597447750347037,1.1149162341702727,0.5020509683862205,0.6156316689768007,0.7894697032562009,GALNT3,none
60595.350753537066,-0.5596647244709813,0.6229501126867905,-0.8984101825700639,0.3689669098438816,0.5894997494577217,TUBA1B,none
660.5660524794497,-0.5596015606397222,1.184843542704716,-0.4722999623750196,0.6367126972181383,0.8032791115211698,CHRNA5,none
15072.518307131853,0.5593029394936534,0.4492123102953324,1.2450748269252516,0.21310424634794137,0.4263698023876015,CREBZF,none
16767.727949813303,-0.55922914358703,0.32308718873221326,-1.7308923507039458,0.08347096618906613,0.2339253777142583,PTPRA,none
13219.463129010172,-0.5591990350836736,0.25243693494137637,-2.215202918754884,0.026746139642840547,0.10884322510409514,API5,none
9647.317087388099,-0.5589529978084848,0.3866617814690917,-1.4455863615089806,0.14829325424609055,0.3419134030590665,TRAK2,none
101.45755583355607,0.5584987160789389,1.080837712819459,0.5167276358465014,0.6053463014609425,0.7815191823508779,GCOM1,none
29136.035296533108,-0.5584131041068796,0.4176476271044648,-1.3370436412588682,0.1812083919501945,0.38455123558256615,RPS15,none
6468.097354335277,-0.5583676310117105,0.32837499233780126,-1.7003963274929124,0.08905640215706949,0.2443854625504384,DCAF5,none
5799.642370544147,0.5583541250152753,0.39035564711327,1.4303728641928855,0.15261003218414704,0.3478041109146443,AGPAT4,none
