baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,enrichment
1480.6153992614798,0.39602279433739196,0.6006151569707329,0.1953310746946094,0.40342020026055,HELZ2,none
4110.90852533161,0.3960148576778978,0.5714371711714482,0.19339440536312374,0.4008722630090614,MAGEH1,none
24413.33590120971,-0.39601312304969366,0.24781467566444393,0.07149321005599181,0.21199041282386458,PCBP1,none
905.2645548818219,0.39598265615539335,0.6562838396820095,0.199740637924407,0.40880035091918143,ARHGAP20,none
59.4889564680279,0.39588020570939947,1.0836999825529472,0.26081092958438573,0.48140438881573716,IGFN1,none
41799.37662351024,-0.39586456625302124,0.37606660902920874,0.16016179793964966,0.3584393643656742,RPL10A,none
2736.668328635942,-0.39586293706202524,0.34305588299394174,0.14333980849033362,0.3336827627709024,SUV39H1,none
3163.1954768186956,-0.3958030946257268,0.2632475613490316,0.08484615942815137,0.23668351549356395,LGMN,none
5032.000936925958,-0.3957874318098026,0.3328796649588422,0.13727240089753961,0.32524516091521327,ELMOD2,none
2355.493481694632,-0.39551054261657903,0.31530103226586337,0.12590072476910805,0.3063062650988297,USP3,none
373.55174051789703,0.39547587129089495,0.6698802401007431,0.20144688326219443,0.41112824985257324,BCL11B,none
156.4193877865754,-0.39534523095263335,0.8751241724676576,0.22776659896984972,0.4437224283358207,SNCA,none
173.1238343766379,-0.39530232772604473,0.4629917901552804,0.18478179946126658,0.39022598325422037,ZNF487,none
2638.2729543399882,-0.39528767306417756,0.3365009397044678,0.14000618927862168,0.32906181119079103,LYSMD3,none
7904.680122202488,0.39499688164413627,0.34313622122537163,0.14425653782611297,0.33514858887566856,RMND5A,none
2300.073126796773,-0.39498425561992795,0.396085623741716,0.16901465778951097,0.37061187822912,FUNDC1,none
2089.0128029699745,0.39498036008702775,0.3465534086096012,0.1462382540400707,0.3381833044976906,AGFG2,none
2218.3677626033805,-0.39481733512040607,0.27602623569299106,0.0963687357738943,0.25715272003800416,RPIA,none
237.8738720977043,-0.3947818745449432,0.6818290242892947,0.2032348275894872,0.4135464013829035,"NAT1",none
2958.539321567162,-0.3947742336436115,0.6767877261271986,0.20275382809954745,0.4129072323755443,EPAS1,none
10751.466287715326,-0.39460303942597336,0.4047404699062064,0.17234559881623335,0.3740150841911338,KIF2C,none
595.7618875183582,-0.3944301254993486,0.4326196353226244,0.18010782322483201,0.3842131470002108,MASP2,none
767.0834098105466,0.39428031754180487,0.9108454572933317,0.23442193885807414,0.45118643012780235,PTPN3,none
2882.7333995672425,-0.3942628649586629,0.2845618784681172,0.10382672872482006,0.27007405117143424,PDHX,none
519.907728288082,-0.3941674517234413,0.4199838637955587,0.17728169401654456,0.3803609227104611,BBS12,none
6306.697750965479,-0.3941115309203389,0.33473549613615583,0.1400924103135551,0.3290835376120896,CDC73,none
3165.5324395520843,-0.39405989342500053,0.4275176675122959,0.1793072298250064,0.3832543161510321,USP6NL,none
4445.029588747115,0.3938644059396743,0.23069513401344618,0.05823147263802329,0.1852519999371028,LEMD3,none
